title,nid,type,changed,path_alias,citation,category_tid,year_tid,publication,publisher,filename_year,tid,year,tid_category,category
Ben Lerner,16958,finalist,1588551499,finalists/ben-lerner,"A brilliant and ambitious exploration of language, family and American identity as exemplified by the life of a Midwestern high school debate champion.",219,627,The Topeka School,"Farrar, Straus and Giroux",2020,627,2020,219,Fiction
Ann Patchett,16959,finalist,1588551549,finalists/ann-patchett,A masterful and beautifully rendered allegory of the destructive force of social ambition on several generations of a Pennsylvania family.,219,627,The Dutch House,Harper,2020,627,2020,219,Fiction
Keeanga-Yamahtta Taylor,16963,finalist,1588551911,finalists/keeanga-yamahtta-taylor,"A deeply researched and rigorously argued account of the public-private partnership that replaced redlining with even more predatory and destructive practices. 
",220,627,Race for Profit: How Banks and the Real Estate Industry Undermined Black Homeownership,University of North Carolina Press,2020,627,2020,220,History
the late Deirdre Bair,16964,finalist,1588552018,finalists/late-deirdre-bair,"A tale of authorial ambition, self-doubt and achievement that offers intriguing insight into the world of two of the 20th century’s literary giants and the art of biography itself.",222,627,"Parisian Lives: Samuel Beckett, Simone de Beauvoir, And Me",Nan A. Talese/Doubleday,2020,627,2020,222,Biography
George Packer,16966,finalist,1588552056,finalists/george-packer-0,"An inventive, compulsively readable life of a complicated man of considerable talents and personal failings that offers extraordinary insights into the inner workings of Washington&#039;s foreign policy establishment.
",222,627,Our Man: Richard Holbrooke and the End of the American Century,Alfred A. Knopf,2020,627,2020,222,Biography
Dorianne Laux,16968,finalist,1588552176,finalists/dorianne-laux,Poetic narratives of plainspoken authenticity with characters whose breadth spans the wide range of American life.,224,627,Only as the Day Is Long: New and Selected Poems,W.W. Norton,2020,627,2020,224,Poetry
Mary Ruefle,16969,finalist,1588552225,finalists/mary-ruefle,Poems of wildness and wit that swerve away from the predictable as they balance comedy and melancholy. ,224,627,Dunce,Wave Books,2020,627,2020,224,Poetry
Louise Aronson,16970,finalist,1588552463,finalists/louise-aronson,"An empathetic and nuanced critique, informed by the author’s decades of experience as a geriatrician, of the ways in which our society and healthcare system neglect, stereotype and mistreat the elderly.",223,627,"Elderhood: Redefining Aging, Transforming Medicine, Reimagining Life",Bloomsbury,2020,627,2020,223,General Nonfiction
Albert Woodfox with Leslie George,16972,finalist,1588552528,finalists/albert-woodfox-leslie-george,An unflinching indictment of Louisiana&#039;s most notorious prison and the racist criminal justice system as told through an innocent man&#039;s redemptive journey faced with a life sentence in solitary confinement.,223,627,Solitary,Grove Atlantic,2020,627,2020,223,General Nonfiction
Will Arbery,16973,finalist,1588551660,finalists/will-arbery,"A scrupulously hewn drama centering on four alumni of a conservative Catholic college who confront themselves and each other, clashing over theology, politics and personal responsibility.",218,627,Heroes of the Fourth Turning,,2020,627,2020,218,Drama
David Henry Hwang and Jeanine Tesori,16974,finalist,1588551700,finalists/david-henry-hwang-and-jeanine-tesori,"A multi-layered and mischievous musical that deconstructs a beloved, original American art form to examine the promise and the limits of representation in both the theatrical and political senses of the word.",218,627,Soft Power,,2020,627,2020,218,Drama
Alex Weiser,16977,finalist,1588553021,finalists/alex-weiser,"Recording released April 12, 2019 by Cantaloupe Music, a song cycle for voice, piano, percussion and string trio, based on poems in Yiddish and English, a meditative and deeply spiritual work whose unexpected musical language is arresting and directly emotional.",225,627,and all the days were purple,,2020,627,2020,225,Music
Michael Torke,16978,finalist,1588552930,finalists/michael-torke,"Premiered on January 5, 2019, in Troy, N.Y., a composition that merges traditions of bluegrass and classical music through the musical instrument common to both forms, a virtuosic work of astonishing beauty, expert pacing and generous optimism.",225,627,Sky: Concerto for Violin,,2020,627,2020,225,Music
The Washington Post,16979,finalist,1588544591,finalists/washington-post-2,"For groundbreaking, data-driven journalism that used previously hidden government records and confidential company documents to provide unprecedented insight into America’s deadly opioid epidemic. ",204,627,,,2020,627,2020,204,Public Service
The New York Times,16981,finalist,1588544503,finalists/new-york-times-2,"For exemplary reporting that exposed the breadth and impact of a political war on science, including systematic dismantling of federal regulations and policy.",204,627,,,2020,627,2020,204,Public Service
"Andrew Beck Grace, Chip Brantley, Graham Smith, Nicole Beemsterboer and Robert Little of NPR",16983,finalist,1588551274,finalists/andrew-beck-grace-chip-brantley-graham-smith-nicole-beemsterboer-and-robert-little-npr,"For “White Lies,” a riveting seven-episode podcast that doggedly reinvestigated one of the most infamous murders of the Civil Rights era.",631,627,,,2020,627,2020,631,Audio Reporting
"Nigel Poor, Earlonne Woods and Rahsaan Thomas",16984,finalist,1588548257,finalists/nigel-poor-earlonne-woods-and-rahsaan-thomas,"For “Ear Hustle,” a consistently surprising and beautifully crafted series on life behind bars produced by inmates of San Quentin State Prison.",631,627,,,2020,627,2020,631,Audio Reporting
Staff of The Washington Post,16986,finalist,1588544724,finalists/staff-washington-post-1,"For incisive coverage of back-to-back mass shootings in El Paso, Texas and Dayton, Ohio that contextualized these events for a national audience. 
",205,627,,,2020,627,2020,205,Breaking News Reporting
"Peter Smith, Stephanie Strasburg and Shelly Bradbury of the Pittsburgh Post-Gazette",16987,finalist,1588545463,finalists/peter-smith-stephanie-strasburg-and-shelly-bradbury-pittsburgh-post-gazette,"For an unprecedented investigation of child sexual abuse and cover-ups in the insular Amish and Mennonite communities.
",208,627,,,2020,627,2020,208,Local Reporting
Greg Grandin,17159,finalist,1588628957,finalists/greg-grandin-0,"A sweeping and beautifully written book that probes the American myth of boundless expansion and provides a compelling context for thinking about the current political moment (Moved by the Board to the General Nonfiction category, where it was also entered.)",220,627,The End of the Myth: From the Frontier to the Border Wall in the Mind of America,Metropolitan Books,2020,627,2020,220,History
Gustavo Arellano of the Los Angeles Times,22644,finalist,1746289721,node/gustavo-arellano-los-angeles-times,For vivid columns reported from across the Southwest that shattered stereotypes and probed complex shifts in politics in an election year when Latinos were pivotal voters. ,212,653,,,2025,653,2025,212,Commentary
Jerry Brewer of The Washington Post,22646,finalist,1746289761,node/jerry-brewer-washington-post,"For his perceptive and informed use of sports to examine critical social divisions in America through difficult conversations about race, gender and media bias.",212,653,,,2025,653,2025,212,Commentary
Sara Holdren of New York Magazine,22647,finalist,1746294796,node/sara-holdren-new-york-magazine,For insightful theater criticism that combines a reporter&#039;s eye and a historian&#039;s memory to inform readers about current stage productions.,213,653,,,2025,653,2025,213,Criticism
Vinson Cunningham of The New Yorker,22648,finalist,1746290308,node/vinson-cunningham-new-yorker-0,"For illuminating and personal reviews of work that appears on television, streaming services or social media, trenchant criticism that explores contemporary issues and society.",213,653,,,2025,653,2025,213,Criticism
"Joe Sexton, contributor, The Marshall Project",22650,finalist,1746289481,node/joe-sexton-contributor-marshall-project,"For his exclusive inside account of a legal team’s efforts to spare the Parkland high school shooter from the death penalty, a saga of moral complexity, constitutional law and shattering trauma for those involved.",211,653,,,2025,653,2025,211,Feature Writing
"Anand Gopal, contributing writer, The New Yorker",22651,finalist,1746289541,node/anand-gopal-contributing-writer-new-yorker-0,"For a deeply reported narrative of a woman’s life before and after she is imprisoned at an isolated detention camp in eastern Syria, illustrating how love and family intersect with larger geopolitical concerns.",211,653,,,2025,653,2025,211,Feature Writing
"David Scharfenberg, Alan Wirzbicki and Marcela García of The Boston Globe",22653,finalist,1746290609,node/david-scharfenberg-alan-wirzbicki-and-marcela-garcia-boston-globe,For their politically courageous and deeply reported editorials on how Boston can humanely and effectively close underutilized schools in ways that improve student learning.,214,653,,,2025,653,2025,214,Editorial Writing
"Opinion Staff of The New York Times, notably W. J. Hennigan and Kathleen Kingsbury",22654,finalist,1746290661,node/opinion-staff-new-york-times-notably-w-j-hennigan-and-kathleen-kingsbury,"For a powerful, graphic series on the potential horrors of nuclear war, raising critical questions for policymakers, and offering recommendations that might strengthen deterrence.",214,653,,,2025,653,2025,214,Editorial Writing
"The New York Times, for relentless reporting by Dave Philipps",22658,finalist,1746288830,node/new-york-times-relentless-reporting-dave-philipps,"That forced Congress and the Pentagon to acknowledge the devastating brain injuries U.S. troops were suffering from the effects of repeated low level blasts during weapons training.
",204,653,,,2025,653,2025,204,Public Service
"The Boston Globe, with contributions from the Organized Crime and Corruption Reporting Project",22660,finalist,1746389265,node/boston-globe-contributions-organized-crime-and-corruption-reporting-project,"For its sweeping coverage of the financial mismanagement of a major hospital chain, exposing how corporate malfeasance, personal greed and government neglect led to compromised care and deaths.",204,653,,,2025,653,2025,204,Public Service
"Alexia Campbell, April Simpson and Pratheek Rebala of the Center for Public Integrity; Nadia Hamdan of Reveal; and Roy Hurst, contributor, Mother Jones",22661,finalist,1746479185,node/alexia-campbell-april-simpson-and-pratheek-rebala-center-public-integrity-nadia-hamdan-reveal,"For using innovative technology, archival research and personal storytelling to reveal how land titles granted to formerly enslaved Black men and women in the wake of the Civil War were unjustly revoked. ",207,653,,,2025,653,2025,207,Explanatory Reporting
"Annie Waldman, Duaa Eldeib, Max Blau and Maya Miller of ProPublica",22662,finalist,1746288035,node/annie-waldman-duaa-eldeib-max-blau-and-maya-miller-propublica,"For a deep and haunting examination of how insurance companies quietly, and with little public scrutiny, deny mental health services to those in need. ",207,653,,,2025,653,2025,207,Explanatory Reporting
"Staffs of Associated Press and FRONTLINE, in collaboration with the Howard Centers for Investigative Journalism",22664,finalist,1746474385,node/staffs-associated-press-and-frontline-collaboration-howard-centers-investigative-journalism,"For a three-year investigation involving dozens of reporters and the creation of a database to document more than 1,000 deaths around the country in which police officers subdued victims with methods intended to be non-lethal.",206,653,,,2025,653,2025,206,Investigative Reporting
